DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1616760000,4,373.84,0.59,8.91,111.58,4.41,41.89,44.24,0.89
1616763600,4,453.95,0.14,14.91,100.14,6.2,42.48,45.3,1.85
1616767200,4,507.36,0,17.31,95.84,7.39,44.99,48.7,3.23
1616770800,4,514.03,0,16.45,95.84,7.39,47.41,51.69,4.05
1616774400,4,494,0,13.88,94.41,6.74,48.61,53.19,4.5
1616778000,4,487.33,0,13.37,89.41,6.44,48.64,53.52,4.69
1616781600,4,480.65,0,13.2,84.4,6.2,49.65,54.63,4.69
1616785200,5,460.63,0,11.65,79.39,5.72,51.17,56.23,4.75
1616788800,5,433.92,0,8.82,75.82,4.95,52.98,58.39,5.38
1616792400,5,423.91,0,7.54,70.1,4.77,55.41,61.28,6.08
1616796000,5,433.92,0,7.63,61.51,4.89,57.24,63.46,6.14
1616799600,5,460.63,0,8.48,52.93,4.89,58.25,64.62,5.13
1616803200,5,494,0,10.54,44.7,5.01,58.24,64.57,3.74
1616806800,5,580.79,0.02,16.62,34.69,5.42,57.52,63.98,3.48
1616810400,5,774.38,2.46,28.45,22.35,6.97,57.24,64.27,5
1616814000,5,934.6,10.51,30.5,29.33,9.06,56.13,63.28,5.95
1616817600,4,600.82,3.8,16.11,82.25,9.66,49.08,53.61,3.29
1616821200,4,480.65,1.58,8.48,118.73,8.23,46.07,49.76,2.5
1616824800,4,427.25,0.75,4.76,137.33,6.86,44.39,47.7,2.38
1616828400,4,317.1,0.4,2.36,120.16,3.43,30.48,32.16,1.01
1616832000,4,293.73,0.39,2.16,111.58,2.74,25.56,26.78,0.7
1616835600,3,293.73,0.39,2.21,110.15,2.56,24.61,25.76,0.67
1616839200,3,300.41,0.43,2.74,108.72,2.77,23.98,25.08,0.69
1616842800,3,317.1,0.46,4.07,104.43,3.13,24.11,25.22,0.78
1616846400,3,340.46,0.35,5.74,100.14,3.34,24.94,26.14,0.87
1616850000,4,383.85,0.07,8.91,94.41,4.41,26.65,28.17,1.39
1616853600,4,417.23,0,10.63,88.69,5.19,27.8,29.89,2.31
1616857200,4,427.25,0,10.03,85.12,5.13,26.71,29.2,2.88
1616860800,4,423.91,0,8.91,81.54,4.77,25.41,28.41,3.61
1616864400,4,440.6,0,9.08,75.82,4.95,27.26,31.04,4.37
1616868000,4,453.95,0,9.17,74.39,5.07,31.74,36.15,4.5
1616871600,4,453.95,0,8.74,72.96,5.01,35.13,39.8,4.62
1616875200,4,460.63,0,7.97,67.95,5.01,36.03,40.92,5.38
1616878800,4,467.3,0,7.45,61.51,4.83,34.96,40.01,6.08
1616882400,4,487.33,0,7.88,54.36,4.89,33.61,38.86,6.71
1616886000,4,520.71,0,9.08,46.49,5.07,33.06,38.66,7.28
1616889600,4,567.44,0,11.65,38.98,5.31,33.55,39.79,7.6
1616893200,4,674.25,0.05,19.88,29.68,6.32,37.13,44.45,7.66
1616896800,4,947.95,3.58,35.99,16.63,9.66,45.75,54.81,7.98
1616900400,5,1134.87,13.08,38.04,27.54,13.35,53.27,63.05,7.85
1616904000,5,727.65,4.47,19.36,78.68,15.14,51.15,58.23,3.96
1616907600,5,707.63,2.65,15.77,134.47,18.84,59.62,66.12,2.38
1616911200,5,674.25,1.2,10.28,200.27,21.46,76.94,82.9,1.39
1616914800,5,460.63,0.41,4.67,170.23,11.44,62.96,66.89,0.15
1616918400,4,370.5,0.31,3.51,131.61,5.66,49.66,52.86,0
1616922000,4,343.8,0.23,3.3,117.3,3.73,45.27,48.18,0
1616925600,4,347.14,0.22,3.73,113.01,3.22,45.18,48.15,0
1616929200,4,363.83,0.26,4.84,108.72,3.31,46.7,49.87,0.01
1616932800,4,380.52,0.19,6.51,105.86,3.46,48.36,51.69,0.1
1616936400,4,417.23,0.03,9.51,98.71,4.59,49.35,52.82,0.57
1616940000,4,447.27,0,11.48,92.98,6.02,48.92,52.36,1.25
1616943600,4,440.6,0,10.71,92.98,6.74,45.55,48.98,1.71
1616947200,4,427.25,0,9.25,95.84,6.32,43.42,47.12,2.22
1616950800,4,447.27,0,9.77,101.57,6.97,46.89,51.19,2.69
1616954400,5,467.3,0,10.45,108.72,9.18,51.16,55.65,2.95
1616958000,5,480.65,0,10.2,108.72,10.97,54.12,58.66,3.33
1616961600,5,494,0,9.17,98.71,11.33,54.73,59.81,4.12
1616965200,5,494,0,8.48,84.4,12.16,53.93,59.88,4.43
1616968800,5,500.68,0,9.34,72.24,17.64,56.95,63.85,3.77
1616972400,5,500.68,0,10.28,65.09,24.56,61.06,68.4,3.01
1616976000,5,520.71,0,11.82,57.22,24.32,61.24,68.31,2.6
1616979600,5,594.14,0.01,17.82,43.99,20.74,57.18,64.04,2.98
1616983200,5,781.06,1.3,30.85,23.6,19.07,52.32,59.5,4.62
1616986800,4,934.6,8.27,32.9,20.21,18.84,47.13,54.4,5.95
1616990400,4,781.06,4.25,28.79,32.54,18.6,37.7,43.36,4.75
1616994000,4,720.98,2.96,25.71,46.49,20.5,34.55,39.72,4.37
1616997600,4,620.84,1.65,18.68,75.1,18.36,38.22,43.98,3.9
1617001200,5,433.92,0.26,5.91,121.59,7.99,54.88,63.76,0.99
1617004800,5,397.21,0.16,4.28,130.18,6.5,58.35,68.42,0.59
1617008400,5,390.53,0.16,4.28,134.47,6.62,58.96,69.49,0.67
1617012000,5,393.87,0.25,4.67,137.33,6.8,59.01,69.95,0.8
1617015600,5,410.56,0.2,6.68,134.47,7.03,57.93,69.08,1.05
1617019200,5,433.92,0.11,9.34,124.45,7.21,56.51,67.71,1.36
1617022800,5,560.76,0.02,19.54,103,8.7,57.23,68.88,2.76
1617026400,5,654.22,0,25.02,84.4,10.13,59.47,72.04,4.94
1617030000,5,680.92,0,26.39,77.25,11.21,61.63,75.31,6.65
1617033600,5,674.25,0,24.68,77.25,12.52,63.26,77.75,7.85
1617037200,5,660.9,0,23.31,75.82,12.4,63.95,78.8,8.49
1617040800,5,580.79,0,17.14,85.83,10.01,55.8,67.95,7.47
1617044400,5,507.36,0,9.94,115.87,19.07,50.38,58.86,5
1617048000,4,494,0,9.34,105.86,23.13,48.55,56.59,4.94
1617051600,4,467.3,0,9.6,85.12,16.69,43.14,51.47,5.51
1617055200,4,453.95,0,9.25,72.96,12.16,42.44,49.74,5.51
1617058800,4,460.63,0,8.74,47.92,8.94,31.11,35.4,4.24
1617062400,2,453.95,0.01,9.17,26.82,6.38,16.48,19.03,2.66
1617066000,2,480.65,0.09,12,20.21,5.84,10.01,11.98,2.25
1617069600,1,567.44,0.95,17.31,18.42,6.38,9.07,11.13,2.66
1617073200,1,627.52,4.08,17.31,29.68,6.97,9.34,11.67,3.26
1617076800,2,554.09,2.49,11.82,68.67,6.2,11.65,14.05,2.66
1617080400,2,527.38,1.34,8.65,100.14,6.74,15.51,18.23,2.63
1617084000,2,500.68,0.8,6.68,118.73,6.62,17.64,20.56,2.76
1617087600,3,433.92,0.43,4.5,121.59,5.25,24.48,30.35,2.03
1617091200,4,407.22,0.33,4.67,123.02,5.48,31.45,41.8,1.71
1617094800,4,397.21,0.22,5.14,121.59,5.78,35.12,48.38,1.69
1617098400,4,390.53,0.22,5.18,120.16,5.66,38.1,53.05,1.68
1617102000,4,393.87,0.15,6.08,115.87,5.42,39.79,54.93,1.76
1617105600,4,400.54,0.06,7.37,111.58,5.19,40.47,55.24,1.88
1617109200,4,547.41,0.01,19.71,90.84,6.8,42.71,57.53,3.39
1617112800,4,667.57,0,28.1,70.81,8.46,45.27,60.73,5.89
1617116400,4,714.3,0,30.5,60.8,9.54,47.48,63.77,7.66
1617120000,5,1174.93,1.45,58.26,19.13,13.83,57.7,77.18,11.91
1617123600,5,1708.98,21.01,63.06,0.1,18.12,71.79,96.74,15.83
1617127200,5,2109.53,44.26,58.95,0,19.55,80.6,109.73,17.48
1617130800,5,2189.64,51.41,59.63,0,18.84,81.68,111.52,17.99
1617134400,5,2002.72,42.92,56.21,0,16.69,80.17,109.21,15.96
1617138000,5,1508.71,20.34,49.35,0.18,13.23,73.55,98.65,13.3
1617141600,5,947.95,0.86,37.01,14.31,10.73,62.3,82.81,11.02
1617145200,5,714.3,0,21.25,36.84,10.49,55.18,72.57,9.5
1617148800,5,647.54,0,17.65,46.49,11.09,51.4,67.07,8.36
1617152400,5,720.98,0.01,23.99,41.84,13.23,51.52,67.39,7.6
1617156000,5,1054.76,2.65,45.93,21.28,18.12,57.11,74.35,7.92
1617159600,5,1241.68,11.06,46.61,30.4,20.5,59.71,77.3,8.04
1617163200,5,854.49,4.64,26.39,73.67,18.12,54.43,69.72,7.03
1617166800,5,767.71,2.29,20.39,103,15.97,56.98,72.35,7.54
1617170400,5,647.54,0.74,14.05,124.45,12.4,55.22,69.75,6.46
1617174000,4,447.27,0.23,5.66,120.16,6.02,43.14,55.93,3.17
1617177600,4,377.18,0.31,4.33,120.16,4.95,40.14,54.6,2.15
1617181200,4,363.83,0.4,4.41,128.75,6.14,42.84,59.64,2.22
1617184800,4,380.52,0.57,6.08,140.19,8.11,48.76,67.4,2.38
1617188400,5,440.6,0.82,10.71,144.48,9.78,54.73,74.94,2.69
1617192000,5,514.03,0.69,17.14,138.76,10.49,58.79,81.03,3.1
1617195600,5,747.68,0.16,35.64,108.72,12.04,64.22,88.33,4.81
1617199200,5,894.55,0,42.84,84.4,14.19,70.92,97.27,7.66
1617202800,5,894.55,0,39.76,82.25,16.21,75.93,103.81,9.88
1617206400,5,867.84,0,36.67,83.69,17.64,78.66,107.04,10.89
1617210000,5,947.95,0,39.41,75.82,18.6,81.77,110.54,11.78
1617213600,5,1014.71,0,42.84,61.51,16.69,82.97,111.83,12.29
1617217200,5,854.49,0,33.59,57.22,10.85,76,102.39,10.51
1617220800,5,620.84,0,19.36,52.93,6.5,56.19,73.6,7.41
1617224400,4,473.98,0,12,45.78,5.19,36.07,45.64,4.12
1617228000,3,387.19,0,9.17,42.56,5.13,24.33,30.75,2.6
1617231600,3,370.5,0,9.17,38.62,5.19,21.14,27.13,2.38
1617235200,2,380.52,0,10.8,33.98,5.48,19.95,25.59,2.41
1617238800,3,453.95,0.08,17.14,25.75,6.62,20.06,26,2.69
1617242400,3,620.84,2.63,26.39,14.48,7.99,21.45,29.02,4.12
1617246000,3,714.3,8.72,25.02,21.1,8.35,23.06,32.64,5.51
1617249600,4,480.65,3.41,13.88,62.94,6.56,25.39,37.91,3.96
1617253200,4,400.54,1.73,8.31,98.71,6.02,29.06,42.73,4.02
1617256800,4,353.81,0.89,5.23,127.32,5.31,32.76,46.51,3.96
1617260400,4,307.08,0.47,2.91,134.47,4.59,33.35,47.13,2.6
1617264000,4,313.76,0.48,3.17,143.05,6.2,37.69,52.63,2.34
1617267600,4,323.77,0.54,3.77,147.34,6.86,40.18,55.8,2.34
1617271200,4,330.45,0.57,4.5,147.34,6.74,41.69,57.77,2.38
1617274800,4,347.14,0.64,6.34,143.05,6.44,42.21,58.77,2.5
1617278400,4,370.5,0.48,9.17,134.47,6.32,42.04,59,2.66
1617282000,4,1001.36,0.48,56.89,61.51,9.54,47.95,66.52,5.89
1617285600,5,1588.82,6.43,78.83,3.93,14.19,57.7,79.87,10.89
1617289200,5,1695.63,16.76,63.75,0.1,16.69,63.99,89.07,14.69
1617292800,5,1682.28,18.55,59.63,0.05,17.64,67.52,93.96,16.47
1617296400,5,1548.77,13.08,58.95,0.25,16.45,64.65,88.53,15.58
1617300000,5,1188.28,3.74,52.78,7.15,11.68,52.75,71.34,13.17
1617303600,4,520.71,0,17.99,66.52,6.08,37.31,51.39,9.12
1617307200,4,453.95,0,14.74,58.65,5.6,36.43,52.75,9.75
1617310800,4,427.25,0,13.71,47.92,5.78,36.94,56.48,9.5
1617314400,4,397.21,0,12.34,41.49,6.14,37.76,59.01,7.85
1617318000,4,373.84,0,11.82,36.84,6.62,37.91,59.51,5.89
1617321600,4,383.85,0.01,13.2,31.47,7.15,37.88,59.09,4.31
1617325200,4,453.95,0.14,19.36,22.89,8.46,38.54,59.7,3.96
1617328800,4,647.54,3.02,30.16,9.3,10.37,40.76,63.21,5.57
1617332400,4,854.49,13.41,31.19,6.88,11.56,42.87,66.76,7.41
1617336000,4,620.84,6.2,23.65,27.18,9.54,38.36,60.08,6.27
1617339600,4,507.36,4.14,16.79,47.21,8.46,36.2,56.37,6.46
1617343200,4,427.25,2.63,10.97,80.11,7.33,36.34,55.24,7.09
1617346800,4,327.11,0.71,4.07,128.75,4.35,35.74,51.59,3.8
1617350400,4,313.76,0.54,3.56,143.05,4.41,36.03,51.87,2.5
1617354000,4,317.1,0.57,3.94,147.34,4.77,36.27,52.57,2.25
1617357600,4,323.77,0.59,4.93,144.48,4.95,36.01,52.68,2.19
1617361200,4,347.14,0.63,7.45,134.47,5.19,35.47,52.52,2.28
1617364800,4,377.18,0.48,10.97,123.02,5.42,34.69,52.07,2.5
1617368400,4,827.79,0.3,45.93,67.95,7.87,38.47,57.06,5.07
1617372000,4,1228.33,0.26,66.49,20.56,11.33,45.52,66.95,9.12
1617375600,5,1295.09,1.29,63.75,8.58,13.35,50.92,75.28,12.03
1617379200,5,1735.69,21.01,62.38,0.46,17.88,64.03,93.28,16.21
1617382800,5,2429.96,54.99,60.32,0,23.13,82.61,119.41,20.01
1617386400,5,2883.91,77.78,64.43,0,24.56,93.14,134.82,21.28
1617390000,5,2803.8,76,66.49,0,21.7,90.99,132.31,20.52
1617393600,5,2483.37,61.69,62.38,0,15.26,86.1,123.54,16.21
1617397200,5,2002.72,39.34,54.84,0,9.54,77.25,107.63,12.67
1617400800,5,894.55,0.48,35.64,18.42,7.15,53.75,83.57,10.26
1617404400,4,520.71,0,15.94,29.68,5.36,48.83,93.66,5.64
1617408000,5,413.9,0.01,12.85,26.46,5.07,50.53,109.64,3.29
1617411600,5,427.25,0.12,15.77,20.21,5.6,52.84,118.85,2.88
1617415200,5,540.73,2.32,21.59,11.98,6.38,55.66,126.33,3.52
1617418800,5,627.52,8.27,20.22,15.56,6.91,58.41,129.17,4.62
1617422400,5,487.33,2.18,18.17,40.41,6.44,50.33,102.43,3.74
1617426000,4,447.27,2.1,14.22,63.66,7.51,44.63,85.78,3.58
1617429600,4,453.95,1.98,12.68,88.69,9.54,44.7,82.93,3.9
1617433200,4,380.52,0.7,6.68,123.02,7.39,41.9,71.98,2.91
1617436800,4,377.18,0.35,6.17,135.9,7.75,43.41,70.87,2.57
1617440400,4,390.53,0.2,8.05,137.33,9.54,44.79,72.68,2.6
1617444000,4,413.9,0.36,9.94,140.19,10.85,46.42,74.85,2.72
1617447600,4,460.63,0.42,14.05,137.33,11.68,47.48,76.03,3.01
1617451200,4,514.03,0.33,19.36,128.75,11.92,47.55,76,3.42
1617454800,5,1041.41,0.14,61.69,68.67,13.59,51.25,80.13,5.89
1617458400,5,1642.23,1.01,95.96,13.05,15.97,58.59,88.93,9.63
1617462000,5,1762.39,5.31,85.68,1.54,15.97,62.42,93.76,12.54
1617465600,5,1535.42,4.14,69.23,2.3,14.42,62.56,93.87,13.81
1617469200,5,1268.39,1.36,56.21,7.06,11.92,60.71,91.1,14.31
1617472800,5,947.95,0.17,41.13,20.39,7.63,54.29,81.44,13.17
1617476400,4,427.25,0,13.2,50.07,3.93,39.07,58.46,7.41
1617480000,4,340.46,0,9,42.92,3.52,33.06,48.11,5.51
1617483600,4,320.44,0,7.8,41.49,3.87,30.44,44.87,4.31
1617487200,4,320.44,0,7.71,39.34,4.23,30.08,45.21,3.67
1617490800,4,330.45,0,8.48,34.69,4.29,30.9,47.02,3.45
1617494400,4,357.15,0.01,10.63,28.61,4.53,31.71,48.96,3.23
1617498000,4,440.6,0.2,17.31,18.95,5.42,32.39,51.01,3.42
1617501600,4,634.19,3.86,26.73,7.51,6.56,32.35,52.37,4.94
1617505200,4,720.98,10.28,25.02,12.16,7.03,29.83,50.27,6.27
1617508800,3,427.25,2.49,13.54,51.5,5.66,22.95,40.72,3.99
1617512400,3,353.81,1.24,8.65,79.39,5.6,22.3,39,3.71
1617516000,3,320.44,0.71,5.83,97.28,5.66,24.7,42.69,3.64
1617519600,4,300.41,0.35,3.13,107.29,4.89,36.5,60.83,2.57
1617523200,4,320.44,0.31,2.87,118.73,5.19,47.13,74.64,2.22
1617526800,5,333.79,0.31,3.09,124.45,5.54,53.4,83.21,2.25
1617530400,5,353.81,0.33,3.81,128.75,5.96,57.88,89.62,2.41
1617534000,5,383.85,0.32,5.57,130.18,6.32,60.86,94.24,2.69
1617537600,5,417.23,0.19,7.88,127.32,6.56,63.44,97.77,3.04
1617541200,5,834.47,0.09,40.78,77.25,8.7,69.19,103.72,5.45
1617544800,5,1308.44,0.23,70.6,22.89,11.92,78.59,114.82,9.37
1617548400,5,1535.42,4.02,76.08,3.49,14.42,86.9,125.5,12.41
1617552000,5,1642.23,8.49,72.66,0.71,15.97,93.47,134.08,14.19
1617555600,5,1842.5,15.2,73.34,0.11,17.88,100.53,142.8,15.33
1617559200,5,2082.82,24.36,78.83,0,18.84,107.02,150.49,16.72
1617562800,5,2162.93,25.26,83.63,0,17.64,110.52,154.77,17.73
1617566400,5,1976.01,16.76,80.2,0.01,16.21,110.26,153.49,17.23
1617570000,5,1628.88,4.47,73.34,2.37,14.66,104.53,145.49,15.2
1617573600,5,1255.04,0.01,54.15,21.64,14.66,95.78,133.15,12.79
1617577200,5,1161.58,0.02,45.93,20.74,13.11,90.18,124.23,12.79
1617580800,5,1174.93,0.25,45.24,13.05,11.33,87.89,120.6,13.43
1617584400,5,1268.39,3.63,48.67,4.65,10.49,88,121.32,13.55
1617588000,5,1615.52,24.14,48.67,1.48,12.16,87.69,123.14,14.69
1617591600,5,1922.61,47.39,46.61,7.96,14.78,85.06,122.74,14.95
1617595200,5,1001.36,12.63,34.96,48.64,20.03,62.97,103.45,10.64
1617598800,5,894.55,6.99,34.27,92.98,25.51,67.35,107.32,9.75
1617602400,5,834.47,2.91,26.39,154.5,26.94,83.31,121.2,9.5
1617606000,5,547.41,0.6,7.97,173.09,13.59,81.71,115.23,5.19
1617609600,5,453.95,0.33,4.11,163.08,8.7,77.26,108.43,3.33
1617613200,5,427.25,0.29,3.51,154.5,7.39,72.56,101.46,2.91
1617616800,5,407.22,0.29,3.77,141.62,6.44,66.95,93.57,2.91
1617620400,5,400.54,0.29,5.27,130.18,6.2,61.39,85.5,2.72
1617624000,5,397.21,0.18,7.45,120.16,6.38,55.39,77.63,2.15
1617627600,5,453.95,0.03,13.54,107.29,8.35,51.33,71.35,2.41
1617631200,4,520.71,0,17.65,95.84,10.13,47.43,64.16,3.61
1617634800,4,547.41,0,18.34,90.84,10.73,42.97,56.7,4.56
1617638400,4,547.41,0,17.14,88.69,10.13,40,52.13,5.32
1617642000,4,574.11,0,17.82,84.4,9.66,40.18,52.01,6.14
1617645600,4,587.46,0,18.85,80.11,9.3,41.53,53.78,6.52
1617649200,4,567.44,0,17.99,76.53,8.7,42.39,55.3,6.65
1617652800,4,534.06,0,15.08,72.96,7.87,43.35,57.07,7.16
1617656400,4,507.36,0,12.51,69.38,7.09,44.27,59.07,7.92
1617660000,4,527.38,0,13.02,62.23,6.86,46.7,62.42,8.36
1617663600,5,594.14,0,16.11,51.5,6.97,50.68,67.53,7.54
1617667200,5,700.95,0.01,22.96,38.98,7.63,55.09,73.27,6.27
1617670800,5,988.01,1.63,40.78,17.35,9.06,61.2,81.73,6.4
1617674400,5,1628.88,25.93,54.15,3.53,11.8,71,94.98,8.87
1617678000,5,2056.12,50.96,54.84,13.41,14.31,76.28,102.12,10.77
1617681600,5,907.9,9.28,30.85,70.81,19.07,59.89,82.1,7.22
1617685200,5,741.01,4.69,20.39,108.72,18.6,61.54,82.61,5.57
1617688800,5,614.17,1.9,11.48,150.2,16.45,64.14,82.7,3.93
1617692400,4,440.6,0.45,3.94,150.2,8.11,39.42,50.12,1.35
1617696000,4,410.56,0.29,3.9,141.62,6.8,33.34,42.14,0.96
1617699600,4,393.87,0.24,4.11,135.9,6.5,29.84,37.92,0.97
1617703200,4,380.52,0.28,4.76,130.18,6.38,25.65,33.09,1.05
1617706800,3,383.85,0.38,6.26,125.89,6.56,23.54,30.81,1.19
1617710400,3,400.54,0.34,8.31,120.16,6.74,23.41,30.88,1.31
1617714000,4,447.27,0.07,12,113.01,7.99,25.64,33.85,1.92
1617717600,4,487.33,0,13.71,105.86,8.94,28.7,38.24,3.01
1617721200,4,487.33,0,12.85,103,8.7,29.72,40.02,3.8
1617724800,4,480.65,0,11.82,98.71,8.11,29.77,40.34,4.43
1617728400,4,500.68,0,12.85,90.84,8.11,30.5,41.72,5.32
1617732000,4,514.03,0,13.54,85.12,7.99,30.08,41.67,5.51
1617735600,4,527.38,0,14.91,77.96,7.87,29.37,40.58,5.7
1617739200,4,540.73,0,15.25,70.81,8.23,29.59,40.52,6.4
1617742800,4,547.41,0,14.91,65.09,8.7,29.96,40.97,7.03
1617746400,4,574.11,0,15.77,57.22,8.82,30.76,42.03,7.79
1617750000,4,607.49,0,17.31,47.92,8.35,31.76,43.51,8.23
1617753600,4,680.92,0.01,22.62,37.19,7.99,32.6,44.99,7.35
1617757200,4,934.6,1.58,39.07,17.17,8.94,35.32,48.97,7.66
1617760800,4,1562.12,23.69,54.84,2.95,12.28,41.43,57.64,10.39
1617764400,4,1922.61,46.05,56.21,11.98,15.26,42.41,59.56,10.64
1617768000,4,794.41,6.87,26.73,83.69,17.41,29.67,41.53,4.75
1617771600,4,600.82,2.54,14.57,140.19,16.45,35.46,46.67,3.71
1617775200,4,494,1.06,7.88,175.95,14.19,38.78,49.27,3.36
1617778800,4,343.8,0.45,3.73,148.77,7.75,34.26,55.47,1.57
1617782400,4,307.08,0.34,3.6,130.18,5.72,33.48,61.44,1.35
1617786000,4,303.75,0.29,3.6,123.02,5.07,33.05,61.95,1.43
1617789600,4,307.08,0.21,4.28,118.73,5.13,33.28,62.43,1.46
1617793200,4,327.11,0.14,5.83,114.44,5.54,34.29,63.73,1.57
1617796800,4,347.14,0.06,7.63,110.15,5.78,34.58,64.09,1.71
1617800400,4,420.57,0.01,13.71,100.14,7.99,35.06,63.85,2.63
1617804000,4,467.3,0,16.28,92.98,9.3,34.78,62.16,3.99
1617807600,4,480.65,0,16.28,89.41,9.42,33.7,58.88,5
1617811200,4,467.3,0,14.22,88.69,8.82,31.89,53.8,5.51
1617814800,4,473.98,0,14.05,85.83,8.82,30.92,49.38,5.83
1617818400,4,473.98,0,14.05,81.54,8.82,29.53,45.46,5.89
1617822000,4,467.3,0,12.85,77.25,8.7,27.4,41.31,5.95
1617825600,4,453.95,0,11.31,72.96,8.7,25.87,38.69,6.52
1617829200,3,453.95,0,10.63,67.23,8.82,24.9,37.34,6.97
1617832800,4,453.95,0,10.71,61.51,10.25,25.25,38.1,7.03
1617836400,4,460.63,0,11.48,55.79,13.95,28.48,42.09,6.65
1617840000,4,473.98,0,14.4,50.07,19.79,35.69,51.04,6.78
1617843600,4,547.41,0.01,21.25,39.34,21.22,43.25,59.79,7.28
1617847200,4,707.63,1.22,32.22,23.25,18.36,45.07,60.14,7.66
1617850800,4,787.74,4.86,33.24,20.92,15.74,40.77,52.64,6.78
1617854400,4,620.84,2.57,24.33,47.92,13.95,32.41,41.94,4.37
1617858000,4,600.82,2.21,22.96,64.37,18.36,31.55,41.6,3.93
1617861600,4,594.14,2.54,20.74,90.84,24.56,35.25,47.78,3.93
1617865200,4,417.23,1.06,8.48,133.04,15.97,40.52,62.91,2.44
1617868800,4,343.8,0.38,5.66,131.61,10.25,38.24,61.45,1.93
1617872400,4,317.1,0.21,4.93,123.02,7.87,34.93,57.26,1.87
1617876000,4,317.1,0.15,5.23,121.59,7.39,33.91,55,1.85
1617879600,4,333.79,0.14,6.77,123.02,7.87,34.59,55.06,1.85
1617883200,4,357.15,0.1,8.82,123.02,8.58,35.85,56,1.88
1617886800,4,427.25,0.02,14.22,117.3,11.44,38.01,57.55,2.69
1617890400,4,480.65,0,16.97,107.29,13.23,39.38,58.09,4.12
1617894000,4,487.33,0,15.94,100.14,12.16,38.33,56.53,5.07
1617897600,4,473.98,0,14.4,94.41,9.89,35.11,52.68,5.76
1617901200,4,473.98,0,14.57,88.69,8.46,31.52,47.84,6.4
1617904800,4,473.98,0,14.74,89.41,8.58,28.97,43.19,6.14
1617908400,4,460.63,0,14.4,94.41,12.28,30.89,43.04,5.32
1617912000,4,460.63,0,13.54,97.28,16.69,36.37,47.48,5.26
1617915600,4,467.3,0,12.85,94.41,18.12,40.6,51.67,5.45
1617919200,4,487.33,0,13.2,86.55,17.88,43.08,54.6,5.76
1617922800,4,507.36,0,14.22,75.82,15.97,44.65,56.76,6.27
1617926400,4,554.09,0,17.82,61.51,14.07,45.99,59.02,7.09
1617930000,4,727.65,0.04,31.53,40.05,13.95,49.35,63.98,7.85
1617933600,5,1161.58,7.38,53.47,15.02,16.45,55.26,71.87,8.74
1617937200,5,1401.9,22.8,52.78,24.32,19.31,57.26,74.11,8.49
1617940800,4,747.68,6.09,24.68,79.39,17.64,44.76,57.74,4.81
1617944400,4,634.19,3.02,15.94,128.75,18.36,48.79,60.68,3.8
1617948000,5,567.44,1.34,9.68,177.38,18.6,59.36,70.51,3.07
1617951600,5,427.25,0.6,5.74,167.37,12.4,53.06,66.5,1.44
1617955200,4,373.84,0.49,4.93,144.48,8.58,47.59,63.56,0.87
1617958800,4,360.49,0.38,4.8,134.47,7.57,46.28,62.45,0.55
1617962400,4,363.83,0.32,5.27,134.47,7.45,45.95,61.24,0.52
1617966000,4,380.52,0.36,6.6,135.9,7.27,44.96,59.65,0.75
1617969600,4,397.21,0.26,8.4,131.61,6.74,42.67,57.04,1.16
1617973200,4,433.92,0.05,12.34,120.16,7.57,40.27,54.41,2.12
1617976800,4,453.95,0,14.05,107.29,7.87,38.14,52.2,3.45
1617980400,4,440.6,0,13.37,101.57,7.39,35.78,48.83,4.24
1617984000,4,427.25,0,12.68,104.43,8.58,34.95,46.27,4.69
1617987600,4,447.27,0,13.88,110.15,11.33,37.69,48.22,5.26
1617991200,4,460.63,0,14.4,117.3,12.4,38.86,48.59,5.45
1617994800,4,447.27,0,12.85,115.87,11.21,35.6,44.13,5.7
1617998400,4,420.57,0,9.68,104.43,8.7,29.32,36.76,6.33
1618002000,3,407.22,0,8.31,87.26,7.03,22.27,28.99,6.84
1618005600,2,403.88,0,8.31,70.81,6.5,17.38,24.06,6.59
1618009200,2,407.22,0,9,57.94,7.15,14.97,21.98,5.76
1618012800,2,427.25,0,11.65,45.06,9.3,14.63,22.14,4.94
1618016400,2,507.36,0.07,19.36,29.33,13.23,16.87,25.17,4.88
1618020000,3,720.98,4.58,30.85,13.41,19.79,22.56,32.3,6.02
1618023600,4,867.84,14.98,29.47,20.03,28.13,29.99,40.46,6.14
1618027200,4,547.41,4.97,16.11,60.8,31.95,34.57,42.9,3.14
1618030800,4,460.63,2.54,11.14,94.41,28.13,38.16,46.06,2.01
1618034400,4,393.87,1.15,7.2,127.32,23.13,40.34,48.14,1.2
1618038000,4,327.11,0.52,3.86,140.19,12.4,36.69,46.54,0.82
1618041600,4,323.77,0.42,3.04,140.19,7.27,36.98,48.54,0.92
1618045200,4,313.76,0.38,2.83,138.76,5.66,34.2,45.35,1
1618048800,4,307.08,0.36,3.26,135.9,5.54,31.18,41.38,1
1618052400,4,303.75,0.31,4.63,128.75,5.84,27.6,36.4,1.03
1618056000,3,307.08,0.17,6.34,120.16,5.9,23.04,30.07,1.12
1618059600,2,347.14,0.03,10.45,105.86,7.03,18.76,24.05,1.79
1618063200,2,383.85,0,12.85,94.41,7.99,16.36,20.62,2.85
1618066800,2,393.87,0,12.34,91.55,8.46,17.5,21.55,3.48
1618070400,3,390.53,0,10.28,97.28,9.18,22.13,26.38,3.58
