DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1624446000,5,627.52,0.38,8.31,214.58,13.47,117.9,194.71,11.53
1624449600,5,634.19,0.33,10.88,200.27,16.45,110.66,181.89,11.78
1624453200,5,747.68,0.16,17.31,188.83,26.23,116.95,187.05,13.55
1624456800,5,1041.41,0.01,24.33,171.66,42.92,148.68,224.95,19
1624460400,5,1575.47,0,29.82,165.94,79.16,213,290.18,27.36
1624464000,5,1655.58,0,31.87,153.07,81.06,223.3,285.9,29.39
1624467600,5,1415.25,0,28.1,127.32,52.93,187.25,236.43,27.61
1624471200,5,1281.74,0,28.1,111.58,45.78,168.39,208.46,25.08
1624474800,5,1121.52,0,28.79,113.01,50.55,157.92,185.99,21.79
1624478400,5,1014.71,0,25.71,118.73,51.5,143.01,162.13,19.76
1624482000,5,947.95,0,22.62,111.58,45.78,108.16,122.21,18.49
1624485600,5,907.9,0,22.96,82.97,42.44,66.77,78.64,16.97
1624489200,4,907.9,0,26.05,53.64,43.39,41.84,52.82,15.07
1624492800,4,934.6,0,29.47,38.27,45.3,33.39,44.11,13.05
1624496400,4,988.01,0.28,32.9,33.26,49.11,33.94,46.17,12.41
1624500000,4,1148.22,3.3,37.01,37.91,58.65,41.07,57.62,14.69
1624503600,5,1281.74,7.04,42.84,63.66,73.43,52.58,73.13,16.47
1624507200,5,1108.17,6.37,43.53,118.73,92.51,56.76,74.9,12.16
1624510800,5,1041.41,4.36,40.44,188.83,104.9,74.54,91.95,10.39
1624514400,5,1014.71,2.4,32.9,277.52,113.49,104.27,121.75,9.12
1624518000,5,947.95,1.22,21.94,326.16,96.32,121.47,153.4,8.61
1624521600,5,881.2,0.74,15.77,334.74,76.29,126.56,177.23,8.99
1624525200,5,867.84,0.54,13.88,343.32,65.8,132.14,192.73,9.37
1624528800,5,854.49,0.39,12.34,340.46,52.93,135.61,202.74,9.63
1624532400,5,854.49,0.31,12.51,334.74,44.82,138.57,211.25,9.88
1624536000,5,847.82,0.21,13.71,323.3,40.53,138.86,216.69,9.88
1624539600,5,1201.63,0.15,30.85,263.21,43.87,157.92,252.92,14.57
1624543200,5,1762.39,0.02,46.61,183.11,49.59,190.1,316.74,23.05
1624546800,5,2109.53,0,52.09,130.18,52.45,210.14,365.66,29.89
1624550400,5,2189.64,0,49.35,105.86,53.88,209.36,369.8,32.93
1624554000,5,2189.64,0,45.24,80.82,50.07,192.84,333.15,32.93
1624557600,5,2082.82,0,42.16,57.94,43.39,167.41,273.81,30.91
1624561200,5,1842.5,0,38.04,47.21,38.15,138.68,207.64,27.87
1624564800,5,1535.42,0,31.87,46.49,31.95,119.08,166.11,24.07
1624568400,5,1281.74,0,24.33,57.22,28.13,115.04,149.02,20.52
1624572000,5,1134.87,0,21.25,76.53,31.95,116.5,140.43,17.23
1624575600,5,1134.87,0,22.28,87.26,37.19,121.16,141.62,14.57
1624579200,5,1188.28,0,26.05,86.55,41.96,127.04,147.33,13.3
1624582800,5,1308.44,0.11,33.24,77.25,48.16,131.61,155.56,14.31
1624586400,5,1562.12,2.1,45.93,70.81,62.94,136.83,168.79,19.51
1624590000,5,1735.69,6.37,59.63,87.98,91.55,140.42,176.89,23.31
1624593600,5,1401.9,6.43,56.89,143.05,117.3,127.86,166.4,17.73
1624597200,5,1321.79,3.35,40.1,243.19,116.35,158.04,205.27,15.07
1624600800,5,1321.79,0.94,18.17,377.66,94.41,213.65,263.85,14.44
1624604400,5,1201.63,0.44,9.68,400.54,61.99,226.37,283.01,13.81
1624608000,5,961.3,0.37,7.37,337.6,37.67,189.94,263.38,12.03
1624611600,5,767.71,0.34,6.26,277.52,25.75,152.34,241.05,10.39
1624615200,5,587.46,0.32,5.57,211.72,16.93,115.49,223.29,8.61
1624618800,5,467.3,0.29,5.91,160.22,11.44,92.11,221.68,7.47
1624622400,5,427.25,0.19,6.94,134.47,9.89,82.87,230.6,7.35
1624626000,5,560.76,0.13,15.25,115.87,13.59,83.32,246.54,10.39
1624629600,5,787.74,0.02,25.02,92.98,19.07,86.46,269.2,15.58
1624633200,5,988.01,0,31.19,72.24,24.56,90.17,287.78,20.27
1624636800,5,1401.9,0,43.87,48.64,35.29,106.29,312.2,26.6
1624640400,5,1976.01,0.02,59.63,23.96,45.3,131.06,340.68,32.42
1624644000,5,2243.04,0.46,67.17,9.12,45.78,143.09,335.68,32.17
1624647600,5,2029.42,0.75,61.01,5.81,38.62,131.1,288.19,26.85
1624651200,5,1522.06,0.13,46.61,11.09,29.09,106.88,233.06,22.29
1624654800,5,1068.12,0.02,32.9,18.6,21.94,86.41,195.1,20.27
1624658400,5,727.65,0,22.62,25.39,16.45,72.28,179.38,20.27
1624662000,5,574.11,0,17.65,27.18,11.92,67.79,181.83,21.03
1624665600,5,487.33,0,14.4,32.19,9.54,65,175.59,20.77
1624669200,5,433.92,0.08,12.51,38.62,9.54,59.64,158.66,18.75
1624672800,5,507.36,1.13,14.91,40.41,14.19,59.09,153.59,17.48
1624676400,5,654.22,3.35,20.22,52.21,26.23,64.55,157.58,18.24
1624680000,5,674.25,2.91,20.74,89.41,35.29,70.87,186.62,14.06
1624683600,5,700.95,1.96,20.91,131.61,42.92,83.53,217.48,12.54
1624687200,5,767.71,1.2,21.08,177.38,52.45,103.62,244.71,12.79
1624690800,5,794.41,0.83,17.99,214.58,55.31,122.86,271.56,12.54
1624694400,5,741.01,0.61,11.48,254.63,47.68,136.77,290.59,11.15
1624698000,5,694.28,0.46,8.4,286.1,40.05,145.43,301.34,9.88
1624701600,5,587.46,0.38,7.03,274.66,28.13,130.78,287.39,8.49
1624705200,5,480.65,0.31,6.77,228.88,17.41,104.76,261.45,7.79
1624708800,5,413.9,0.23,7.03,181.68,11.33,86.44,241.8,7.85
1624712400,5,433.92,0.11,9.94,151.63,14.66,83.68,243.23,8.99
1624716000,5,534.06,0.01,13.37,135.9,21.7,92.96,259.31,12.03
1624719600,5,667.57,0,15.42,123.02,26.94,104.25,265.65,15.71
1624723200,5,881.2,0,17.48,127.32,40.05,128.79,266.26,19.25
1624726800,5,1014.71,0,19.19,137.33,48.16,151.49,261.21,20.27
1624730400,5,1001.36,0,20.39,135.9,49.11,154.19,242.06,19.51
1624734000,5,947.95,0,21.76,124.45,47.21,145.29,217.81,18.24
1624737600,5,947.95,0,22.62,108.72,43.39,137.51,201.24,17.99
1624741200,5,961.3,0,24.33,95.84,44.35,130.62,186.86,17.99
1624744800,5,1001.36,0,27.42,84.4,48.16,125.86,175.72,17.73
1624748400,5,1041.41,0,29.13,75.1,48.16,122.62,167.27,16.97
1624752000,5,1094.82,0,29.13,66.52,43.87,119.93,160.48,16.47
1624755600,5,1188.28,0.1,30.5,57.22,40.05,119,158.06,17.73
1624759200,5,1468.66,2.12,39.41,50.78,46.73,128.74,170.65,23.05
1624762800,5,1842.5,7.15,52.78,67.23,62.94,147.33,190.57,29.13
1624766400,5,1228.33,4.19,37.7,145.91,68.67,120.63,161.98,17.99
1624770000,5,1068.12,1.96,25.36,234.6,64.85,134.51,188.43,13.17
1624773600,5,1054.76,0.94,16.97,320.44,70.57,163.27,222.28,11.65
1624777200,5,974.66,0.54,11.48,357.63,65.8,176.2,244.21,9.75
1624780800,5,881.2,0.4,9.08,366.21,56.27,178.14,256.24,8.11
1624784400,5,834.47,0.34,8.4,371.93,47.68,182.15,264.79,7.16
1624788000,5,794.41,0.28,7.97,357.63,37.19,179.02,265.12,7.03
1624791600,5,754.36,0.22,8.23,329.02,29.33,168.8,253.97,7.41
1624795200,5,727.65,0.14,8.82,297.55,25.99,160.77,244.08,7.79
1624798800,5,754.36,0.06,12.34,277.52,30.99,162.67,244.5,8.99
1624802400,5,847.82,0.01,15.42,248.91,37.67,165.99,249.04,11.53
1624806000,5,988.01,0,17.31,203.13,49.59,155.86,237.46,15.33
1624809600,5,1081.47,0,21.59,144.48,55.79,132.86,201.97,18.75
1624813200,5,1108.17,0,22.62,113.01,45.78,123.1,174.32,19.25
1624816800,5,1121.52,0,23.65,103,42.92,121.53,157.03,18.24
1624820400,5,1081.47,0,24.33,103,42.44,117.65,141.57,16.21
1624824000,5,1081.47,0,24.33,104.43,42.92,117.29,136.61,16.21
1624827600,5,1068.12,0,23.99,103,43.39,115.02,132.68,16.97
1624831200,5,1054.76,0,24.68,97.28,44.82,108.39,125.74,17.99
1624834800,5,1068.12,0,27.08,87.26,48.64,101.19,118.68,19.25
1624838400,5,1094.82,0,30.85,75.1,51.5,93.49,111.75,20.77
1624842000,5,1148.22,0.15,36.33,59.37,53.88,85.63,106.87,23.05
1624845600,5,1375.2,3.02,45.93,47.21,64.85,83.73,112.74,27.87
1624849200,5,1588.82,8.72,56.21,60.8,87.74,87.77,121.85,31.41
1624852800,5,1081.47,5.92,48.67,138.76,103,89.69,121.48,16.09
1624856400,5,988.01,2.71,34.27,246.05,99.18,130.46,170.75,10.39
1624860000,5,1001.36,0.98,18.51,357.63,91.55,177.51,221.58,8.23
1624863600,5,1001.36,0.48,11.14,411.99,74.39,201.87,248.83,7.54
1624867200,5,921.25,0.39,8.91,400.54,53.88,194.28,245.82,7.6
1624870800,5,841.14,0.35,8.14,377.66,41.01,181.35,235.88,7.66
1624874400,5,774.38,0.31,7.63,343.32,30.04,163.19,218.96,8.23
1624878000,5,714.3,0.25,7.8,300.41,22.65,144.33,200.94,8.74
1624881600,5,687.6,0.16,9.08,283.24,26.94,140.18,199.05,8.49
1624885200,5,807.76,0.08,17.14,274.66,42.44,156.77,224.18,10.13
1624888800,5,1014.71,0.01,22.62,237.47,48.16,173.36,255.29,14.95
1624892400,5,1188.28,0,23.99,188.83,46.73,178.85,272.03,19.76
1624896000,5,1575.47,0,30.16,131.61,48.64,189.1,293.26,26.35
1624899600,5,2243.04,0,41.81,83.69,57.22,216.17,332.61,33.95
1624903200,5,2750.4,0,53.47,53.64,63.9,238.67,356.88,37.49
1624906800,5,2910.61,0,63.06,35.76,64.85,240.33,345.26,35.47
1624910400,5,2670.29,0,63.75,28.61,59.61,216.64,298.13,31.41
1624914000,5,2162.93,0,55.52,30.4,52.45,177.98,235.54,27.87
1624917600,5,1735.69,0,47.98,34.69,50.07,149.73,192.23,26.09
1624921200,5,1602.17,0,46.61,33.98,53.88,139.18,176.83,25.08
1624924800,5,1548.77,0,47.98,30.76,55.79,130.56,166.31,24.83
1624928400,5,1628.88,0.59,52.78,24.32,56.74,124.41,162.54,26.09
1624932000,5,2029.42,7.15,60.32,27.18,64.85,134.13,184.07,31.92
1624935600,5,2349.85,12.52,69.92,57.22,75.34,151.31,209.78,36.48
1624939200,5,1308.44,3.33,35.3,177.38,66.76,140.58,218.63,21.79
1624942800,5,961.3,0.92,13.54,260.35,48.64,158.15,258.85,15.96
1624946400,5,821.11,0.47,7.03,277.52,35.76,168.13,281.28,13.68
1624950000,5,620.84,0.36,4.37,226.02,21.94,135.46,256,10.39
1624953600,5,453.95,0.33,3.3,183.11,12.28,95.94,212.05,8.49
1624957200,5,373.84,0.31,3.04,168.8,7.87,75.52,184.66,7.6
1624960800,5,357.15,0.3,3.13,164.51,6.32,68.66,170.13,7.09
1624964400,5,360.49,0.32,3.9,158.79,6.44,65.73,164,7.03
1624968000,5,367.17,0.29,5.06,148.77,6.74,63.89,162.27,7.22
1624971600,5,460.63,0.23,10.88,130.18,9.78,66.4,171.83,9.37
1624975200,5,580.79,0.03,16.45,108.72,12.88,70.58,183.52,13.3
1624978800,5,647.54,0,17.65,94.41,14.42,72.78,186.76,16.72
1624982400,5,700.95,0,19.36,85.83,15.97,74.72,188.83,19.25
1624986000,5,727.65,0,20.56,79.39,15.97,74.96,187.84,21.03
1624989600,5,680.92,0,19.71,77.25,14.07,72.74,179.97,21.03
1624993200,5,607.49,0,17.31,80.11,12.64,70.41,169.66,19.76
1624996800,5,587.46,0,15.77,79.39,13.59,71.09,168.13,19.76
1625000400,5,607.49,0,15.77,72.96,15.14,72.75,170.02,20.01
1625004000,5,634.19,0,16.62,63.66,16.45,74.69,171.5,21.28
1625007600,5,647.54,0,17.31,53.64,17.41,75.81,171.34,22.8
1625011200,5,660.9,0,18.34,47.92,19.07,77.12,173.46,24.07
1625014800,5,674.25,0.12,19.54,49.35,21.7,78.42,182.2,23.81
1625018400,5,714.3,1.59,19.88,52.21,22.17,76.26,187.61,23.81
1625022000,5,640.87,2.79,17.14,66.52,19.79,67.29,190.82,20.27
1625025600,5,360.49,1.03,6.77,92.98,9.89,58.87,227.33,9.37
1625029200,5,290.39,0.53,3.98,103,6.74,57.99,244.35,5.83
1625032800,5,257.02,0.36,2.87,104.43,5.31,57.89,250.83,4.62
1625036400,5,233.65,0.24,2.04,97.28,3.99,53.05,232.37,3.17
1625040000,5,233.65,0.22,2.12,94.41,3.87,50.1,216.15,2.76
1625043600,5,236.99,0.21,2.44,92.98,3.99,50.19,219.44,2.79
1625047200,5,243.66,0.29,2.87,94.41,4.29,52.03,228.47,2.95
1625050800,5,263.69,0.26,4.41,92.98,5.19,53.68,233.79,3.36
1625054400,5,287.06,0.18,6.26,90.84,6.08,53.66,231.82,3.83
1625058000,5,427.25,0.11,13.54,81.54,10.13,56.47,232.39,6.59
1625061600,5,634.19,0.01,21.08,66.52,15.74,62.23,236.72,11.78
1625065200,5,801.09,0,25.36,56.51,20.98,68.48,242.64,16.72
1625068800,5,974.66,0,30.5,48.64,27.66,75.21,246.32,20.77
1625072400,5,961.3,0,30.5,46.49,28.37,74.9,237.53,21.28
1625076000,5,720.98,0,23.65,50.78,22.17,64.4,215.16,18.24
1625079600,5,467.3,0,15.59,62.23,16.21,51.93,187.02,13.93
1625083200,5,377.18,0,11.48,71.53,14.66,45.31,170.56,11.91
1625086800,5,347.14,0,9.34,72.24,13.83,40.24,156.76,10.89
1625090400,5,317.1,0,7.97,66.52,12.04,35.27,143.97,10.13
1625094000,5,303.75,0,7.54,60.08,11.56,33.23,143.84,9.5
1625097600,5,293.73,0,7.63,57.22,11.8,35.44,162.62,9.25
1625101200,5,303.75,0.05,8.14,53.64,12.04,41.1,196.35,9.25
1625104800,5,337.12,0.66,8.48,52.93,12.52,49.26,243.18,9.5
1625108400,5,333.79,1.15,7.11,63.66,11.68,58.49,291.94,8.49
1625112000,5,300.41,0.89,4.97,80.11,9.66,63.82,305.99,6.52
1625115600,5,283.72,0.67,3.9,95.84,8.82,63.66,291.06,5.51
1625119200,5,270.37,0.52,3.3,107.29,7.99,62.2,275.92,4.81
1625122800,5,250.34,0.17,3.98,98.71,6.91,57.52,252.28,4.02
1625126400,5,250.34,0.27,4.37,95.84,7.09,53.27,227.6,3.77
1625130000,5,260.35,0.38,4.93,98.71,8.11,52.43,220.65,3.96
1625133600,5,270.37,0.46,5.48,103,8.94,52.88,220.66,4.24
1625137200,5,287.06,0.54,6.68,105.86,9.89,52.91,216.74,4.62
1625140800,5,313.76,0.55,8.65,105.86,11.09,52.56,210.83,5.19
1625144400,5,567.44,0.66,22.62,87.26,20.74,57.95,212.46,9.37
1625148000,5,1041.41,0.11,45.24,57.22,37.19,70.56,221.23,17.23
1625151600,5,1388.55,0,58.26,35.41,47.68,81.82,221.41,23.81
1625155200,5,1535.42,0,63.06,25.03,52.45,87.42,212.92,27.11
1625158800,5,1441.96,0,57.58,24.68,49.59,82.95,198.03,27.11
1625162400,5,1081.47,0,43.87,31.83,38.62,68.7,171.59,23.56
1625166000,5,634.19,0,26.39,47.92,24.56,50.25,142.92,18.24
1625169600,5,433.92,0,16.28,62.94,18.12,40.42,126.37,14.44
1625173200,5,353.81,0,11.48,72.96,15.02,35.07,114.94,12.16
1625176800,5,307.08,0,8.65,72.96,11.8,32.13,115.55,10.39
1625180400,5,290.39,0,8.05,65.8,11.09,33.81,141.56,9.75
1625184000,5,293.73,0,8.31,59.37,11.33,39.6,185.04,9.63
1625187600,5,317.1,0.05,9.51,55.79,12.04,46.87,227.76,10.01
1625191200,5,367.17,0.75,10.54,54.36,12.88,53.11,264.78,10.64
1625194800,5,380.52,1.61,9.43,61.51,11.92,56.35,283.45,10.89
1625198400,5,330.45,1.1,6.08,82.25,9.18,67.09,354.19,8.61
1625202000,5,300.41,0.69,4.37,100.14,7.99,79.1,418.82,7.03
1625205600,5,277.04,0.5,3.43,108.72,6.8,88.67,461.85,6.27
1625209200,5,260.35,0.4,2.91,111.58,6.02,93.78,480.46,5.45
1625212800,5,253.68,0.36,3.04,115.87,6.26,93.25,466.84,4.75
1625216400,5,253.68,0.35,3.51,117.3,6.86,91.94,445.45,4.37
1625220000,5,290.39,0.56,6.26,115.87,10.01,91.78,431.26,5.07
1625223600,5,323.77,0.64,8.48,113.01,10.85,92.64,423.1,6.02
1625227200,5,333.79,0.48,10.45,113.01,14.54,91.92,388.96,6.59
1625230800,5,407.22,0.26,17.14,100.14,25.03,91.74,336.86,8.23
1625234400,5,627.52,0.03,28.1,78.68,34.33,98.77,330.74,12.41
1625238000,5,1108.17,0,45.93,52.93,51.5,116.06,362.29,19.51
1625241600,5,1655.58,0,64.43,29.68,76.29,134.88,401.54,28.12
1625245200,5,1535.42,0,58.95,28.97,67.71,116.71,351.42,26.6
1625248800,5,1068.12,0,42.84,41.13,47.68,84.86,261.67,20.01
1625252400,5,647.54,0,28.79,51.5,30.99,61.15,199.71,14.57
1625256000,5,447.27,0,18.68,57.94,20.5,49.5,167.46,11.91
1625259600,5,353.81,0,13.02,67.95,16.69,41.41,139.55,9.5
1625263200,5,317.1,0,10.71,75.82,15.26,33.84,109.49,8.49
1625266800,4,323.77,0,10.8,73.67,15.5,31.26,98.44,9.25
1625270400,5,347.14,0,12,67.23,16.21,32.06,101.42,11.53
1625274000,5,410.56,0.03,15.42,57.94,18.84,35.28,114.1,14.69
1625277600,5,560.76,0.8,23.31,48.64,28.13,42.93,142.55,17.48
1625281200,5,741.01,3.69,32.22,44.7,41.01,53.06,173.58,19.25
1625284800,5,720.98,4.86,30.5,56.51,41.01,57.72,205.52,16.47
1625288400,5,627.52,3.52,22.28,81.54,34.33,60.39,231.76,13.55
1625292000,5,480.65,1.34,11.31,120.16,22.89,66.07,261.88,11.15
1625295600,5,337.12,0.5,4.84,125.89,12.4,66.82,290.06,7.92
1625299200,5,300.41,0.44,4.16,124.45,10.37,67.58,307.41,6.33
1625302800,5,300.41,0.45,4.58,127.32,10.85,71.23,324.1,6.08
1625306400,5,293.73,0.4,4.84,124.45,10.13,74.56,344.25,5.89
1625310000,5,283.72,0.29,5.27,115.87,8.58,75.91,360.39,5.76
1625313600,5,280.38,0.15,5.91,108.72,7.27,76.41,356.41,5.83
1625317200,5,467.3,0.16,16.79,87.26,10.37,80.12,336.55,9.75
1625320800,5,754.36,0.03,29.47,62.94,16.21,88.15,343.53,15.2
1625324400,5,947.95,0,35.3,48.64,21.22,96.5,358.52,19.25
1625328000,5,1201.63,0,42.16,34.69,27.18,108.77,379.23,23.05
1625331600,5,1495.36,0.01,48.67,22.17,32.42,123.75,397.93,25.33
1625335200,5,1588.82,0.06,48.67,15.74,32.42,129.02,395.35,24.07
1625338800,5,1348.5,0.03,39.76,18.24,27.18,116.77,357.78,19.51
1625342400,5,988.01,0,28.1,25.39,21.7,99.19,312.9,16.21
1625346000,5,700.95,0,20.39,32.9,18.36,84.16,273.6,14.95
1625349600,5,520.71,0,16.45,40.41,16.69,73.95,246.65,14.95
1625353200,5,514.03,0,16.97,38.98,16.69,71.63,231.06,15.45
1625356800,5,567.44,0,19.36,34.69,17.88,71.99,227.49,16.47
1625360400,5,700.95,0.26,25.02,26.82,21.46,76.31,231.47,18.75
1625364000,5,1001.36,4.69,30.85,22.71,28.61,85.92,247.47,22.29
1625367600,5,1255.04,10.95,34.96,33.62,38.15,94.97,255.36,25.08
1625371200,5,787.74,5.42,25.02,77.96,37.67,71.53,196.64,19
1625374800,5,627.52,2.01,14.22,133.04,27.42,74.79,196.27,15.07
1625378400,5,467.3,0.66,6.34,164.51,16.45,78.04,212.56,12.41
1625382000,5,313.76,0.4,3.3,135.9,7.75,66.76,224.29,8.36
1625385600,5,270.37,0.36,2.7,121.59,5.42,61.73,217.28,6.46
1625389200,5,263.69,0.35,2.79,120.16,4.77,61.51,214.5,6.14
1625392800,5,257.02,0.35,2.96,120.16,4.59,61.26,216.01,5.89
1625396400,5,260.35,0.36,3.56,117.3,5.07,61.55,216.24,5.7
1625400000,5,273.71,0.32,4.71,113.01,5.84,62.09,218.98,5.7
1625403600,5,761.03,0.94,27.76,68.67,14.9,75.27,251.14,13.3
1625407200,5,1348.5,0.19,52.09,27.54,27.18,97.21,312.55,26.6
1625410800,5,1668.93,0.12,63.75,13.59,38.15,114.72,360.2,39.01
1625414400,5,1949.31,0.11,70.6,13.23,51.02,136.07,395.86,47.62
1625418000,5,2323.15,0.25,71.29,10.37,58.17,164.81,414.29,45.6
1625421600,5,2269.75,0.24,58.26,11.62,51.98,171.14,367.18,34.45
1625425200,5,1335.14,0,35.64,40.77,46.73,130.79,293.88,25.84
1625428800,5,1134.87,0,31.87,42.2,41.01,126.23,286.12,22.8
1625432400,5,961.3,0,26.39,44.35,32.42,123.47,284.86,20.52
1625436000,5,841.14,0,22.96,42.56,24.32,121.54,287.12,20.77
1625439600,5,807.76,0,22.28,38.62,20.74,122.32,291.1,21.53
1625443200,5,827.79,0,23.99,34.69,20.98,125.62,295.27,22.29
1625446800,5,907.9,0.18,27.76,31.83,23.84,131.79,303.23,23.31
1625450400,5,1121.52,2.82,33.59,32.54,29.8,144,325.11,25.08
1625454000,5,1308.44,7.26,37.7,45.78,37.19,155.46,344.43,26.09
1625457600,5,921.25,3.63,27.42,111.58,42.44,148.25,324.76,18.49
1625461200,5,774.38,1.58,16.45,174.52,36.24,156.76,329.13,15.33
1625464800,5,687.6,0.7,9.68,228.88,33.85,175.09,339.83,13.43
1625468400,5,507.36,0.44,6,223.16,29.8,150.95,300.92,8.87
1625472000,5,420.57,0.41,5.01,203.13,24.8,124,265.88,6.65
1625475600,5,393.87,0.41,5.01,197.41,22.17,111.83,251.97,6.21
1625479200,5,373.84,0.41,5.23,183.11,18.36,98.7,238.6,6.46
1625482800,5,353.81,0.41,5.83,160.22,13.83,82.54,219.31,6.9
1625486400,5,343.8,0.35,6.86,137.33,10.73,70.71,204.58,7.35
1625490000,5,974.66,0.99,35.99,74.39,20.03,85.14,245.27,15.45
1625493600,5,1815.8,0.66,66.49,18.95,34.81,116.82,329.46,26.6
1625497200,5,2483.37,6.99,75.4,0.93,48.64,150.27,410.58,36.48
1625500800,5,3070.83,13.75,78.14,0.1,63.9,187.53,476,45.09
1625504400,5,3578.19,20.56,78.83,0.01,71.53,223.32,527.87,47.62
1625508000,5,3685,23.47,75.4,0.01,64.85,228.88,522.13,41.04
1625511600,5,2723.69,7.71,70.6,1.16,47.21,174.06,401.19,30.15
1625515200,5,1789.09,0.2,53.47,12.7,33.85,124.69,297.99,23.81
1625518800,5,1228.33,0,37.01,25.75,26.23,97.82,242.36,21.28
1625522400,5,907.9,0,28.45,31.47,20.98,84.65,219.17,22.29
1625526000,5,774.38,0,25.02,30.76,18.12,79.14,209.41,24.83
1625529600,5,741.01,0,24.33,28.25,16.93,76.53,204.07,26.85
1625533200,5,787.74,0.27,26.05,23.25,17.41,76.78,204.43,29.13
1625536800,5,974.66,3.69,28.45,21.1,20.5,80.68,216.25,30.4
1625540400,5,1108.17,7.94,29.13,31.11,23.13,82.98,227.57,29.39
1625544000,5,547.41,1.52,12.51,104.43,24.8,81.58,227.59,15.83
1625547600,5,467.3,0.75,7.2,138.76,18.12,84.25,232.71,12.79
1625551200,5,427.25,0.54,5.44,151.63,14.78,84.58,237.7,11.78
1625554800,5,373.84,0.44,4.28,145.91,11.56,78.89,239.47,9.88
1625558400,5,340.46,0.42,3.94,137.33,10.25,73.46,240.69,8.49
1625562000,5,323.77,0.42,4.16,135.9,10.13,70.34,238.51,7.73
1625565600,5,310.42,0.42,4.28,130.18,9.18,65.35,228.28,7.03
1625569200,5,300.41,0.43,4.76,121.59,7.87,58.36,204.25,6.46
1625572800,5,300.41,0.39,5.74,114.44,7.33,53.04,184.73,6.27
1625576400,5,410.56,0.35,12.85,98.71,11.44,54.29,185.52,8.11
1625580000,5,534.06,0.04,19.19,81.54,14.9,59.89,202.11,11.65
1625583600,5,574.11,0,19.36,72.24,15.26,65.02,219.52,14.44
1625587200,5,600.82,0,19.19,67.95,15.26,69.58,232.34,16.97
1625590800,5,627.52,0,20.05,60.8,15.14,71.93,238.24,18.75
1625594400,5,600.82,0,19.88,55.79,13.95,71.56,232.86,19.25
1625598000,5,647.54,0,22.96,44.35,14.42,73.84,225.06,18.75
1625601600,5,754.36,0,26.05,31.47,16.21,79.59,229.59,19.25
1625605200,5,841.14,0.01,28.1,22.17,17.88,85.65,240.77,20.52
1625608800,5,921.25,0.06,30.16,15.02,19.79,91.08,251.08,21.79
1625612400,5,961.3,0.14,29.82,11.98,21.22,92.92,242.56,21.28
1625616000,5,921.25,0.12,28.1,13.95,22.65,87.77,218.55,21.28
1625619600,5,741.01,0.21,23.99,26.82,23.37,71.13,188.54,21.79
1625623200,5,881.2,3.24,27.08,28.97,29.56,64.55,168.01,22.55
1625626800,5,1014.71,7.04,30.85,37.55,38.62,60.79,151.1,23.56
1625630400,5,620.84,3.07,19.54,77.25,30.99,43.34,118.43,15.07
1625634000,5,460.63,1.13,10.8,117.3,21.22,41.13,117.88,10.51
1625637600,5,350.48,0.53,6.17,134.47,13.95,39.85,119.44,8.23
1625641200,5,290.39,0.38,4.2,128.75,10.73,39.78,130.38,5.95
1625644800,5,270.37,0.37,3.73,121.59,9.78,41.47,141.26,4.5
1625648400,5,263.69,0.38,3.64,117.3,8.35,41.51,144.74,4.24
1625652000,5,267.03,0.36,3.77,114.44,7.27,42.63,150.46,4.56
1625655600,5,280.38,0.35,4.5,114.44,7.51,45.51,157.58,5
1625659200,5,297.07,0.27,5.66,117.3,8.46,48.58,161.46,5.32
1625662800,5,360.49,0.16,9.85,113.01,12.16,50.35,161.89,6.65
1625666400,5,427.25,0.02,13.71,100.14,15.5,49.34,156.81,8.99
1625670000,5,467.3,0,14.74,92.98,17.17,47.99,154.3,10.51
1625673600,5,540.73,0,16.79,87.26,20.27,50.21,159.54,11.91
1625677200,5,647.54,0,20.05,79.39,23.37,54.71,167.36,13.93
1625680800,5,694.28,0,21.42,72.96,24.08,56.66,169.37,14.57
1625684400,5,694.28,0,21.42,65.09,24.56,57.39,166.02,14.69
1625688000,5,674.25,0,21.94,53.64,24.32,56.94,167.85,15.2
1625691600,5,634.19,0,22.28,40.77,22.89,53.56,160.63,15.83
1625695200,5,534.06,0,19.02,40.05,20.03,44.78,129.3,15.83
1625698800,4,413.9,0,14.05,47.92,16.21,33.92,96.36,14.95
1625702400,4,337.12,0,10.88,55.08,13.59,26.77,85.17,13.93
1625706000,4,300.41,0.03,8.91,61.51,11.21,25.37,98.74,11.91
1625709600,5,330.45,0.53,9.34,65.09,11.8,28.71,120.21,10.89
1625713200,5,340.46,1.16,8.4,73.67,11.44,31.81,138.42,10.26
1625716800,5,307.08,0.89,5.66,85.12,9.18,34.51,156.35,8.36
1625720400,5,290.39,0.62,4.37,98.71,8.23,37.3,168.31,7.09
1625724000,5,280.38,0.45,3.73,107.29,7.33,38.87,172.73,6.4
1625727600,5,270.37,0.38,3.38,110.15,6.68,39.29,170.53,5.64
1625731200,5,267.03,0.37,3.43,107.29,6.56,39.6,168.54,5.07
1625734800,5,273.71,0.37,3.81,107.29,6.8,40.23,169.17,4.88
1625738400,5,283.72,0.39,4.46,108.72,7.27,41.64,169.16,4.94
1625742000,5,303.75,0.45,6,110.15,8.35,43.6,170.23,5.32
1625745600,5,337.12,0.44,8.4,108.72,9.78,45.18,170.42,6.02
