DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1614326400,5,600.82,3.63,20.74,124.45,35.76,61.52,113.13,7.98
1614330000,5,560.76,2.79,17.82,133.04,30.99,60.97,104.89,6.9
1614333600,5,527.38,2.21,15.59,133.04,25.27,58.08,98.53,5.83
1614337200,5,560.76,2.21,18.68,124.45,23.37,58.09,99.03,6.21
1614340800,5,614.17,1.98,25.71,108.72,23.37,56.65,98.05,7.03
1614344400,5,774.38,0.62,38.04,86.55,25.51,60.04,105.18,9.75
1614348000,5,974.66,0,42.5,73.67,28.61,69.47,124.78,14.06
1614351600,5,1108.17,0,41.47,75.1,30.99,77.51,143.12,16.97
1614355200,5,1268.39,0,43.87,75.1,34.33,88.34,161.53,19
1614358800,5,1241.68,0,40.44,76.53,32.9,88.51,163.28,17.48
1614362400,5,961.3,0,31.19,80.11,25.75,71.2,137.64,12.41
1614366000,5,660.9,0,22.96,84.4,19.55,54.74,107.53,6.78
1614369600,5,694.28,0,25.02,77.96,20.03,59.12,110.71,6.59
1614373200,5,921.25,0,31.87,64.37,25.51,75.19,132.16,8.61
1614376800,5,1268.39,0,41.47,47.92,33.38,99.64,164.98,12.03
1614380400,5,1695.63,0.01,55.52,27.9,43.39,132.51,205.67,15.96
1614384000,5,2216.34,0.61,73.34,9.21,56.27,171.94,249.9,19.51
1614387600,5,2536.77,5.87,78.14,0.94,63.9,197.07,272.58,21.28
1614391200,5,2857.21,20.56,76.08,0.1,74.39,218,291.37,27.61
1614394800,5,3257.75,39.79,80.2,4.78,92.51,242.3,317.09,33.44
1614398400,5,2243.04,28.16,93.22,33.62,143.05,185.71,246.2,23.05
1614402000,5,2349.85,28.39,104.19,62.23,160.22,212.3,275.48,24.07
1614405600,5,2082.82,17.21,91.85,113.01,135.42,225.55,295.66,19
1614409200,5,1188.28,5.87,43.53,165.94,66.76,167.62,244.23,10.01
1614412800,5,647.54,2.1,16.62,160.22,29.09,102.35,173.54,6.84
1614416400,5,514.03,1.72,12.17,137.33,20.74,81.81,139.29,5.13
1614420000,5,480.65,1.23,10.28,144.48,19.79,77.34,124.9,3.55
1614423600,5,487.33,1.06,11.82,155.93,21.22,75.57,116.1,3.23
1614427200,5,500.68,0.87,15.59,150.2,20.03,69.98,106.33,3.45
1614430800,5,534.06,0.25,19.71,133.04,19.07,63.89,98.79,4.56
1614434400,5,567.44,0,19.02,118.73,18.12,60.27,97.23,6.27
1614438000,5,587.46,0,17.14,113.01,17.41,57.32,97.07,7.41
1614441600,5,654.22,0,18.68,105.86,19.31,58.5,100,9.12
1614445200,5,727.65,0,20.91,98.71,21.7,62.33,104.58,10.51
1614448800,5,734.33,0,21.94,91.55,21.94,63.85,105.73,9.75
1614452400,5,754.36,0,25.71,81.54,20.74,66.57,107.6,8.36
1614456000,5,934.6,0,33.59,64.37,23.84,76.53,118.77,9.5
1614459600,5,1201.63,0,42.16,48.64,32.42,93.06,137.03,12.79
1614463200,5,1361.85,0,46.61,40.05,41.01,106.05,150.44,15.45
1614466800,5,1415.25,0,47.98,35.41,45.3,111.53,154.99,16.09
1614470400,5,1388.55,0,47.98,32.54,46.25,111.64,154.23,15.83
1614474000,5,1308.44,0,48.67,30.4,47.68,106.73,147.27,15.45
1614477600,5,1642.23,0.57,60.32,16.27,55.79,126.67,172.39,21.53
1614481200,5,2189.64,11.62,67.86,15.02,68.67,162.27,215.49,29.39
1614484800,5,2723.69,21.68,76.08,37.55,84.88,207.15,265.2,34.96
1614488400,5,3284.45,20.56,100.08,82.25,101.09,278.36,347.39,41.04
1614492000,5,3311.16,11.62,100.08,174.52,103.95,339.47,417.86,39.52
1614495600,5,2296.45,4.81,60.32,260.35,79.16,302.32,378.35,25.08
1614499200,5,1214.98,2.24,28.1,251.77,47.68,190.1,251.29,13.43
1614502800,5,774.38,1.84,18.68,197.41,29.56,113.25,159.78,8.99
1614506400,5,600.82,1.52,13.88,161.65,17.88,83.24,123.06,5.83
1614510000,5,627.52,1.31,14.91,161.65,19.79,92.35,129.7,4.62
1614513600,5,680.92,0.89,19.54,178.81,30.52,117.15,152.69,3.14
1614517200,5,747.68,0.21,25.36,174.52,36.72,129.04,164.25,3.42
1614520800,5,867.84,0,28.1,151.63,38.15,131.38,168.98,6.4
1614524400,5,988.01,0,31.53,127.32,38.62,127.91,169.71,10.39
1614528000,5,1428.6,0,45.93,94.41,46.73,134.75,179.16,20.01
1614531600,5,2136.23,0,67.86,59.37,58.65,162.13,213.59,31.92
1614535200,5,2616.88,0,85,36.12,65.8,183.86,242.68,36.99
1614538800,5,2536.77,0,87.05,25.75,61.04,175.78,233.29,31.41
1614542400,5,2082.82,0.01,74.03,25.75,54.36,144.75,193.51,24.57
1614546000,5,1441.96,0,53.47,33.62,47.68,105.19,140.81,18.75
1614549600,5,947.95,0,36.67,42.92,39.1,73.94,98.96,13.68
1614553200,5,988.01,0,37.01,41.49,41.96,74.09,98.21,14.95
1614556800,5,1214.98,0,45.24,34.33,52.45,87.18,113.37,18.49
1614560400,5,1428.6,0.02,52.78,24.68,59.61,97.69,126.29,22.04
1614564000,5,1869.2,1.63,69.23,8.58,67.71,118.67,155.46,30.15
1614567600,5,2323.15,16.32,74.03,9.21,75.34,140.71,188.46,37.49
1614571200,5,2883.91,34.42,77.46,20.39,83.92,172.15,233.93,45.09
1614574800,5,3471.37,34.42,98.71,45.42,95.37,222.48,301.38,52.69
1614578400,5,3364.56,17.43,102.82,120.16,94.41,255.4,339.76,48.64
1614582000,5,2483.37,6.71,69.92,211.72,74.39,233.92,307.05,33.95
1614585600,5,1535.42,3.27,39.76,228.88,52.45,172.12,227.01,19.51
1614589200,5,1081.47,2.15,28.1,226.02,45.78,150.3,195.39,11.91
1614592800,5,794.41,1.15,18.68,228.88,37.19,138.69,185.42,6.46
1614596400,5,754.36,0.91,19.54,220.3,34.81,132.1,185.02,5.38
1614600000,5,741.01,0.63,23.65,208.86,36.72,127.71,184.96,4.69
1614603600,5,747.68,0.15,27.42,188.83,37.19,116.75,173.1,5.45
1614607200,5,787.74,0,27.42,163.08,35.76,100.8,154.7,8.23
1614610800,5,841.14,0,27.08,144.48,33.85,87.88,140.31,11.02
1614614400,5,1028.06,0,32.56,125.89,38.62,90.21,142.25,15.58
1614618000,5,1241.68,0,37.7,113.01,42.92,100.36,156.63,19.76
1614621600,5,1281.74,0,38.73,104.43,41.96,100.85,159.55,20.01
1614625200,5,1041.41,0,33.93,97.28,34.81,84.84,138.26,14.69
1614628800,5,821.11,0,28.45,87.98,30.99,69.01,112.65,10.89
1614632400,5,747.68,0,27.08,76.53,34.81,63.3,99.77,10.13
1614636000,5,734.33,0,27.76,62.23,42.44,60.23,92.33,9.88
1614639600,5,854.49,0,34.27,41.84,62.94,66.82,97.82,10.77
1614643200,5,1094.82,0.03,45.93,22.17,90.6,85.11,117.47,12.54
1614646800,5,1361.85,0.27,54.15,11.62,98.23,102.34,138.03,16.47
1614650400,5,1869.2,3.33,67.17,3.44,97.28,132.67,178.16,26.85
1614654000,5,2670.29,21.01,78.83,9.3,105.86,182.55,243.19,41.04
1614657600,5,4592.9,55.88,115.16,21.82,129.7,313.16,402.7,67.89
1614661200,5,6515.5,50.96,194.67,67.95,156.4,502.35,626.37,89.17
1614664800,5,6515.5,19.89,205.64,217.44,154.5,625.45,768.91,81.06
1614668400,5,4219.06,6.71,113.79,349.05,104.9,513.34,645.9,49.14
1614672000,5,2162.93,3.1,47.98,308.99,55.31,291.38,393.08,25.33
1614675600,5,1388.55,2.63,31.87,234.6,33.38,176.64,251.37,17.48
1614679200,5,814.44,1.06,14.91,231.74,25.03,133.84,184.22,8.04
1614682800,5,734.33,0.86,15.94,251.77,37.19,132.2,172.19,5.13
1614686400,5,680.92,0.67,19.71,234.6,47.21,116.65,151.32,3.58
1614690000,5,660.9,0.18,24.33,191.69,47.68,92.25,123.34,4.24
1614693600,5,741.01,0,27.08,157.36,47.68,80.34,113.01,7.54
1614697200,5,867.84,0,30.5,140.19,51.02,79.69,117.96,11.4
1614700800,5,1148.22,0,39.07,123.02,60.08,91.3,134.6,17.48
1614704400,5,1361.85,0,45.24,108.72,63.9,103.9,152.32,21.53
1614708000,5,1348.5,0,45.24,103,59.61,101.6,151.1,20.77
1614711600,5,1081.47,0,38.73,103,49.59,84.41,127.45,15.2
1614715200,5,867.84,0,33.59,101.57,44.35,70.39,103.18,11.78
1614718800,5,814.44,0,32.22,95.84,46.25,65.43,90.4,11.78
1614722400,5,774.38,0,30.85,89.41,45.3,60.41,81.27,11.78
1614726000,5,807.76,0,30.85,82.25,44.35,60.59,81.03,12.67
1614729600,5,894.55,0,33.59,75.1,47.21,66.19,87.63,14.19
1614733200,5,1081.47,0,40.1,64.37,55.79,78.9,102.74,16.97
1614736800,5,1562.12,0.05,59.63,42.56,77.25,116.43,148.78,23.81
1614740400,5,2243.04,7.71,83.63,26.11,108.72,171.93,216.46,32.42
1614744000,5,2857.21,21.23,94.59,44.7,139.24,227.71,282.89,40.03
1614747600,5,3391.27,20.12,112.41,92.98,154.5,292.07,358.25,46.61
1614751200,5,3524.78,11.74,113.79,194.55,156.4,361.4,436.33,45.6
1614754800,5,2964.02,5.42,81.57,314.71,129.7,395.12,472.37,34.45
1614758400,5,1976.01,2.46,42.5,346.18,76.29,321.93,394.5,21.79
1614762000,5,1335.14,1.84,27.42,283.24,41.96,211.27,271.56,15.2
1614765600,5,988.01,1.45,20.74,243.19,27.42,150.56,200.38,11.02
1614769200,5,947.95,1.15,21.76,248.91,30.28,155.56,198.51,8.74
1614772800,5,974.66,0.7,26.39,263.21,45.78,177.42,216.82,6.84
1614776400,5,921.25,0.14,31.87,240.33,58.65,156.01,192.27,6.84
1614780000,5,947.95,0,36.33,188.83,60.56,114.74,151.07,10.77
1614783600,5,1081.47,0,41.13,158.79,61.04,99.47,138.54,15.83
1614787200,5,1548.77,0,54.84,134.47,76.29,120.71,161.76,25.08
1614790800,5,2136.23,0,68.55,111.58,96.32,155.84,201.16,34.96
1614794400,5,2403.26,0,73.34,95.84,104.9,172.96,220.11,36.99
1614798000,5,2136.23,0,68.55,90.12,100.14,161.17,202.79,29.39
1614801600,5,1842.5,0,60.32,84.4,93.46,149.59,185.65,22.8
1614805200,5,1682.28,0,52.78,77.25,88.69,149.11,182.91,20.52
1614808800,5,1628.88,0,47.98,65.09,80.11,147.7,182.09,20.01
1614812400,5,1668.93,0,48.67,50.07,74.39,147.36,183.71,20.77
1614816000,5,1789.09,0,54.84,31.83,71.53,148.25,186.95,23.05
1614819600,5,1976.01,0.36,64.43,13.05,72.48,149.58,189.57,27.36
1614823200,5,2696.99,14.08,77.46,0.69,87.74,176.37,224.64,41.54
1614826800,5,3631.59,45.6,84.31,5.36,108.72,217.64,276.17,56.24
1614830400,5,3952.03,53.2,105.56,21.64,120.16,235.71,295.68,59.78
1614834000,5,4646.3,41.13,154.91,65.09,135.42,312.42,384.4,64.34
1614837600,5,5180.36,19.89,180.96,188.83,146.87,440.4,526.18,61.3
1614841200,5,4646.3,8.05,138.46,357.63,133.51,541.96,640.53,46.61
1614844800,5,2937.32,3.3,65.8,394.82,82.02,424.18,521.72,28.63
1614848400,5,1535.42,2.26,33.24,277.52,40.05,201.68,274.43,18.75
1614852000,5,988.01,1.93,23.99,208.86,22.89,121.69,172.48,12.29
1614855600,5,974.66,1.44,25.71,226.02,23.6,134.79,177.78,10.39
1614859200,5,1014.71,0.91,31.53,246.05,28.85,154.13,194,9.63
1614862800,5,947.95,0.16,30.85,240.33,35.76,145.75,177.87,8.74
1614866400,5,1028.06,0,31.87,211.72,42.44,135.94,169.16,11.65
1614870000,5,1148.22,0,35.3,188.83,49.59,130.44,168.06,15.45
1614873600,5,1562.12,0,49.35,153.07,63.9,138.9,180.87,24.07
1614877200,5,2376.56,0,75.4,108.72,88.69,175.73,223.46,38
1614880800,5,2937.32,0,90.48,81.54,105.86,202.53,253.17,44.08
1614884400,5,2590.18,0,82.25,77.25,99.18,182.15,223.73,33.95
1614888000,5,1869.2,0,61.69,88.69,88.69,147.44,176.88,21.79
1614891600,5,1428.6,0,46.61,98.71,84.88,135.6,157.92,16.72
1614895200,5,1268.39,0,39.07,91.55,77.25,124.71,143.61,15.83
1614898800,5,1228.33,0,39.07,68.67,70.57,109.3,127.68,17.48
1614902400,5,1161.58,0,41.47,50.07,63.9,89.75,108.75,17.99
1614906000,5,1148.22,0,43.53,41.49,59.13,78.32,99.34,18.49
1614909600,5,1735.69,0.39,67.17,21.82,74.39,105.15,135.73,29.64
1614913200,5,2937.32,20.34,91.85,12.88,103,169.72,216.38,47.62
1614916800,5,4806.52,56.77,126.12,24.32,133.51,289.58,358.67,68.9
1614920400,5,6408.69,47.39,197.41,75.82,152.59,443.47,535.02,81.06
1614924000,5,7263.18,18.77,233.05,260.35,158.31,654.57,761.2,76
1614927600,5,7049.56,6.99,178.22,532.15,135.42,928.55,1048.4,53.7
1614931200,5,5180.36,2.85,97.33,663.76,86.78,964.79,1098.64,30.91
1614934800,5,2643.59,1.62,43.87,497.82,44.35,515.37,646.01,19
1614938400,5,807.76,0.99,15.42,254.63,19.07,130.56,198.79,8.74
1614942000,5,627.52,1.15,16.28,185.97,17.41,83.19,123.93,6.52
1614945600,5,667.57,0.87,21.76,185.97,21.94,89.96,133.43,6.08
1614949200,5,754.36,0.21,30.16,191.69,35.76,109.12,165.17,6.84
1614952800,5,961.3,0,35.64,177.38,51.98,133.21,199.21,10.13
1614956400,5,1241.68,0,42.84,153.07,60.08,150.06,223.09,15.71
1614960000,5,2029.42,0,67.17,110.15,72.48,193.09,275.19,29.39
1614963600,5,2990.72,0,94.59,72.24,78.2,260.86,359.61,39.01
1614967200,5,2990.72,0,89.11,63.66,62.94,268.13,372.86,28.88
1614970800,5,1949.31,0,56.21,76.53,38.62,195.48,285.93,13.43
1614974400,5,1495.36,0,42.16,83.69,30.52,161.56,248.41,9.25
1614978000,5,1789.09,0,51.41,75.1,35.76,185,285.79,11.78
1614981600,5,2082.82,0,58.26,65.09,40.05,204.11,316.52,14.06
1614985200,5,2056.12,0,56.21,57.22,40.53,199.61,307.72,14.57
1614988800,5,2109.53,0,60.32,44.35,45.3,202.62,304.6,16.72
1614992400,5,2536.77,0.06,78.14,21.1,57.22,233.84,335.38,22.55
1614996000,5,3364.56,7.26,100.08,2.01,72.48,301.37,409.18,31.67
1614999600,5,3898.62,21.23,105.56,11.09,81.06,358.91,466.63,35.97
1615003200,5,2964.02,12.96,87.74,62.23,82.02,334.92,421.38,23.05
1615006800,5,2723.69,8.16,74.71,143.05,82.97,358.04,440.6,21.79
1615010400,5,2216.34,3.74,50.04,251.77,77.25,363.75,443.69,15.96
1615014000,5,1415.25,1.62,24.68,288.96,57.7,304.64,379.21,7.73
1615017600,5,988.01,1.13,15.77,263.21,35.29,227.84,297.94,5.07
1615021200,5,694.28,0.92,11.65,231.74,19.79,152.92,220.21,4.5
1615024800,5,440.6,0.66,7.11,178.81,11.09,95.94,160.86,2.44
1615028400,5,407.22,0.82,7.63,125.89,9.06,71.25,135.95,2.5
1615032000,5,387.19,0.92,9.43,85.83,8.46,56.25,128.87,2.57
1615035600,5,403.88,0.34,13.02,62.23,9.18,48.5,128.1,3.26
1615039200,5,473.98,0,15.08,57.94,10.73,50.26,133.71,4.75
1615042800,5,540.73,0,15.94,60.08,12.4,54.16,139.29,5.95
1615046400,5,680.92,0,20.91,58.65,16.69,61,147.5,8.23
1615050000,5,867.84,0,28.45,53.64,23.84,70.43,162.92,11.53
1615053600,5,1001.36,0,37.7,46.49,33.85,78.5,174.31,13.55
1615057200,5,1121.52,0,50.04,35.05,49.59,87.82,182.79,14.44
1615060800,5,1375.2,0.01,66.49,22.71,68.67,105.73,200.47,16.72
1615064400,5,1668.93,0.4,84.31,10.73,92.51,129.15,223.97,19.51
1615068000,5,2269.75,6.54,100.08,1.08,110.63,171.49,270.58,26.09
1615071600,5,3097.53,23.02,104.19,0,123.98,232.36,337.67,35.97
1615075200,5,3791.81,40.68,104.19,0,137.33,287.18,395.38,47.12
1615078800,5,4165.65,54.09,100.08,0,141.14,317.35,424.21,53.2
1615082400,5,4379.27,67.06,93.22,0.06,125.89,329.77,435.34,49.65
1615086000,5,4486.08,82.25,86.37,2.79,112.53,333.28,436.64,43.57
1615089600,5,3578.19,62.59,91.85,15.91,106.81,270.26,357.74,32.42
1615093200,5,3738.4,41.57,124.75,54.36,115.4,305.39,393.97,35.47
1615096800,5,3578.19,17.66,128.87,158.79,114.44,359.26,450.86,32.17
1615100400,5,1842.5,5.98,62.38,226.02,80.11,238.43,323.42,14.82
1615104000,5,821.11,2.01,21.08,208.86,37.67,121.43,207.23,8.49
1615107600,5,527.38,1.65,12.85,151.63,21.94,69.04,151.47,6.33
1615111200,5,420.57,1.63,10.11,108.72,14.54,51.3,127.25,4.31
1615114800,5,410.56,1.7,10.54,88.69,12.64,47.6,116.81,3.9
1615118400,5,423.91,1.57,13.37,71.53,12.64,46.66,112.57,3.93
1615122000,5,473.98,0.52,19.02,55.79,14.54,47.99,115.17,4.81
1615125600,5,554.09,0,22.28,47.21,16.93,52,123.31,6.71
1615129200,5,634.19,0,22.96,45.42,19.31,56.33,131.88,8.23
1615132800,5,1068.12,0.02,37.36,31.47,27.9,78.7,163.85,14.82
1615136400,5,1762.39,0.75,58.95,11.62,40.53,118.26,218.18,23.31
1615140000,5,2323.15,6.15,70.6,1.38,49.59,153.33,264.22,28.12
1615143600,5,2670.29,16.09,71.97,0.02,51.98,177.02,294.26,27.87
1615147200,5,3124.24,27.27,73.34,0,56.27,204.88,325.67,27.87
1615150800,5,3391.27,35.76,69.23,0,62.94,225.47,341.82,29.64
1615154400,5,3204.35,36.21,61.01,0,67.71,217.24,324.13,30.15
1615158000,5,2883.91,30.85,56.21,0,68.67,197.33,295.72,29.39
1615161600,5,2536.77,22.8,56.21,0.02,66.76,174.68,266.9,27.61
1615165200,5,2136.23,14.31,58.26,0.1,65.8,145.97,233.37,25.08
1615168800,5,2590.18,26.82,61.01,0.11,79.16,168.43,264.12,35.97
1615172400,5,3257.75,50.52,64.43,3.58,95.37,204.01,308.57,47.12
1615176000,5,2883.91,44.26,76.77,18.42,114.44,180.14,274.36,42.05
1615179600,5,2910.61,35.32,95.96,48.64,123.98,201.7,301.6,43.57
1615183200,5,2296.45,16.54,82.94,108.72,96.32,190.31,296.72,33.44
1615186800,5,1308.44,5.87,41.13,150.2,53.88,130.63,230.8,18.49
1615190400,5,781.06,3.33,21.25,133.04,31.47,81.3,165.86,11.15
1615194000,5,600.82,3.1,16.11,104.43,22.65,59.89,131.29,7.73
1615197600,5,460.63,2.6,11.48,80.11,15.5,44.85,108.21,4.94
1615201200,4,433.92,2.43,10.97,66.52,12.88,40.28,99.36,4.12
1615204800,4,427.25,2.04,13.02,56.51,11.92,39.14,95.57,3.77
1615208400,4,467.3,0.69,17.65,46.49,13.11,40.78,97.07,4.31
1615212000,5,527.38,0,19.19,41.84,14.78,44.2,103.4,5.64
1615215600,5,580.79,0,19.02,42.56,15.97,47.02,109.04,6.65
1615219200,5,1054.76,0.05,34.96,29.33,25.75,71.21,144.38,13.43
1615222800,5,1922.61,2.82,60.32,6.71,41.96,120.19,214.58,23.56
1615226400,5,2777.1,18.33,68.55,0.11,60.08,175.97,288.34,33.95
1615230000,5,3070.83,31.29,67.17,0,69.62,198.26,314.74,35.47
1615233600,5,2616.88,29.5,57.58,0,57.7,171.89,278.04,22.8
1615237200,5,1869.2,16.32,48.67,0.09,42.92,127.01,213.42,12.67
1615240800,5,807.76,0.22,35.3,17.88,33.38,64.98,121.47,5.89
1615244400,5,680.92,0.02,30.85,23.25,34.33,57.8,108.33,6.08
1615248000,5,801.09,0.1,37.7,16.99,42.44,65.46,114.88,7.28
1615251600,5,1028.06,0.83,48.67,7.69,53.88,79.84,130.64,9.5
1615255200,5,1401.9,8.16,55.52,1.11,69.62,100.68,157.43,16.09
1615258800,5,1922.61,28.61,55.52,4.74,89.65,129.03,194.64,25.84
1615262400,5,2403.26,42.47,65.8,15.56,113.49,159.65,233.35,34.96
1615266000,5,2777.1,36.21,90.48,41.13,129.7,201.02,284.11,41.04
1615269600,5,2563.48,18.11,93.22,104.43,125.89,220.85,310.3,36.48
1615273200,5,1602.17,6.76,54.15,165.94,82.02,168.87,254.97,21.03
1615276800,5,961.3,3.05,26.39,173.09,41.96,108.38,188.72,13.17
1615280400,5,714.3,2.49,19.19,148.77,25.51,77.14,147.98,9.37
1615284000,5,560.76,1.76,14.57,141.62,19.07,66.25,130.25,5.95
1615287600,5,567.44,1.19,15.25,173.09,24.8,85.67,146.7,4.18
1615291200,5,587.46,0.71,18.17,188.83,30.28,102.95,164.07,2.66
1615294800,5,647.54,0.15,22.28,178.81,33.38,108.48,168.57,3.29
1615298400,5,774.38,0,25.02,164.51,37.19,117.08,178.84,5.95
1615302000,5,934.6,0,27.76,154.5,41.49,128.72,194.65,8.99
1615305600,5,1602.17,0,47.98,120.16,53.41,170.03,245.8,20.77
1615309200,5,2723.69,0,82.94,72.96,69.62,242.09,336.81,36.99
1615312800,5,3631.59,0,113.79,36.12,80.11,301.89,410.87,46.1
1615316400,5,3685,0.02,122.01,20.74,76.29,304.32,412.33,40.53
1615320000,5,2803.8,0,93.22,28.97,59.13,241.43,333.58,27.11
1615323600,5,1735.69,0,54.84,50.07,42.44,166.05,237.24,15.71
1615327200,5,881.2,0,27.08,80.11,29.56,104.13,154.28,7.85
1615330800,5,781.06,0,23.65,77.96,26.7,91.91,137.74,7.79
1615334400,5,867.84,0,27.42,67.23,29.09,91.6,137.89,9.12
1615338000,5,1121.52,0,39.41,48.64,37.67,102.83,152.46,12.92
1615341600,5,1789.09,0.52,70.6,20.03,60.08,138.28,197.31,25.08
1615345200,5,2616.88,15.87,98.71,11,96.32,186.79,254.25,39.52
1615348800,5,3070.83,33.08,116.53,24.32,141.14,218.18,286.57,48.13
1615352400,5,3417.97,38,137.09,48.64,179.29,256.08,328.83,52.18
1615356000,5,3150.94,25.26,137.09,103,177.38,280.18,357.02,43.57
1615359600,5,1842.5,8.94,72.66,174.52,99.18,215.95,291.36,20.27
1615363200,5,881.2,2.57,24.68,191.69,40.05,123.19,196.23,10.13
1615366800,5,574.11,1.87,14.4,144.48,21.22,73.68,138.69,7.16
1615370400,5,473.98,1.68,10.63,107.29,13.71,58.29,118.33,5
1615374000,5,494,1.4,11.48,108.72,12.99,63.67,122.84,4.56
1615377600,5,527.38,0.94,14.91,121.59,16.21,76.11,134.34,3.99
1615381200,5,594.14,0.2,20.05,131.61,23.37,91.94,149.75,4.24
1615384800,5,694.28,0,21.94,137.33,28.61,103.97,164.16,5.83
1615388400,5,781.06,0,22.96,134.47,30.52,108.4,171.58,7.92
1615392000,5,1134.87,0,33.59,113.01,35.29,122.45,191.95,14.31
1615395600,5,1655.58,0,50.72,81.54,42.92,147.32,230.07,22.29
1615399200,5,2002.72,0,65.12,55.08,47.21,164.65,256.48,25.84
1615402800,5,1869.2,0,67.17,40.77,44.35,153.69,243.1,21.53
1615406400,5,1615.52,0,60.32,36.12,40.05,136,217.02,16.47
1615410000,5,1482.01,0,54.84,32.54,40.05,127.89,200.53,14.57
1615413600,5,1321.79,0,47.98,32.19,38.62,118.24,181.08,12.92
1615417200,5,1281.74,0,45.93,31.11,41.01,116.07,171.44,12.67
1615420800,5,1375.2,0.01,50.04,27.54,47.21,122.97,174.93,12.79
1615424400,5,1522.06,0.03,57.58,23.25,55.79,131.89,182.6,14.06
1615428000,5,1922.61,2.65,75.4,7.15,69.62,152.51,209.33,22.04
1615431600,5,2216.34,19.67,76.08,8.58,83.92,164.28,228.16,28.88
1615435200,5,1762.39,25.26,65.12,23.96,96.32,136.93,195.7,25.33
1615438800,5,1401.9,19.67,56.89,45.06,88.69,119.91,180.78,21.28
1615442400,5,907.9,9.16,38.04,78.68,60.56,91.74,150.9,13.68
1615446000,5,547.41,3.63,19.54,104.43,34.33,68.41,121.11,7.16
1615449600,5,447.27,2.24,12.85,111.58,23.37,60.66,109.08,5.13
1615453200,5,433.92,2.04,11.48,108.72,19.31,56.9,102.7,4.62
1615456800,5,393.87,1.75,9.6,95.84,14.66,51.16,92.42,3.71
1615460400,4,403.88,1.84,11.14,84.4,14.31,49.79,88.17,3.77
1615464000,4,433.92,1.63,15.59,74.39,15.5,49.44,87.95,4.18
1615467600,5,494,0.48,22.28,64.37,17.64,50.99,91.79,5.38
1615471200,5,560.76,0,22.96,60.8,18.36,54.24,98.09,6.97
1615474800,5,600.82,0,21.25,62.23,18.36,57.4,103.73,7.98
1615478400,5,921.25,0,31.53,52.93,25.03,75.37,129.96,13.43
1615482000,5,1522.06,0.01,52.09,33.98,37.19,109.07,179.61,22.04
1615485600,5,2002.72,0.25,71.29,17.35,47.68,137.38,221.18,28.37
1615489200,5,2243.04,2.07,84.31,5.36,55.31,151.22,240.69,31.41
1615492800,5,2510.07,8.94,87.74,0.36,62.94,168.27,261.38,33.95
1615496400,5,2910.61,18.55,86.37,0.01,76.29,199.82,295.61,39.52
1615500000,5,3150.94,25.71,79.51,0,87.74,222.5,316.27,42.56
1615503600,5,3231.05,31.29,71.97,0,94.41,234.06,321.74,43.06
1615507200,5,3311.16,34.87,67.17,0,96.32,243.16,324.33,41.04
1615510800,5,2990.72,32.19,65.8,0,92.51,222.96,290.72,32.93
1615514400,5,3311.16,45.6,65.8,0.07,101.09,237.52,305.09,37.49
1615518000,5,3845.22,69.74,67.86,2.12,112.53,262.32,334.1,42.05
1615521600,5,2162.93,43.36,74.03,14.66,141.14,155.24,199.66,24.83
1615525200,5,2056.12,39.79,82.25,32.54,150.68,155.27,202.58,26.09
1615528800,5,1762.39,25.03,79.51,67.95,127.79,153.63,208.58,23.56
1615532400,5,1148.22,10.28,50.04,113.01,81.06,122.84,184.81,14.95
1615536000,5,654.22,3.74,22.28,131.61,40.53,82.46,144.51,8.74
1615539600,5,460.63,2.43,13.71,115.87,23.37,56.46,107.7,5.64
1615543200,4,400.54,1.98,10.45,97.28,14.78,43.81,85.73,4.18
1615546800,4,447.27,2.15,13.02,90.84,14.42,47.3,90.59,4.75
1615550400,5,520.71,1.84,19.88,98.71,17.41,58.65,108.59,5.57
1615554000,5,634.19,0.52,29.82,107.29,22.65,71.7,124.87,7.16
1615557600,5,781.06,0,33.59,104.43,28.13,81.4,137.05,10.26
1615561200,5,947.95,0,36.67,97.28,33.85,90.36,149.35,14.06
1615564800,5,2162.93,0,76.77,56.51,57.7,158.81,235.72,34.45
1615568400,5,3685,0.95,124.75,13.23,81.06,256.46,363.82,54.72
1615572000,5,4058.84,6.09,128.87,1.43,82.97,281.74,407.06,55.73
1615575600,5,3311.16,4.36,113.79,2.15,66.76,234.44,352.2,41.04
1615579200,5,2296.45,0.57,84.31,10.64,45.78,172.87,262.79,25.33
1615582800,5,1455.31,0,49.35,31.47,32.9,128.88,192.36,16.21
1615586400,5,674.25,0,23.31,66.52,33.85,87.1,128.69,7.66
1615590000,5,694.28,0,25.36,54.36,46.73,88.39,127.63,7.98
1615593600,5,841.14,0,30.85,39.34,60.08,101.74,144.15,9.12
1615597200,5,988.01,0,35.3,32.54,64.85,109.08,153.67,11.65
1615600800,5,1241.68,0.1,45.24,29.68,67.71,112.17,158.45,18.24
1615604400,5,1575.47,4.36,58.95,34.33,75.34,117.58,166.95,25.59
1615608000,5,2082.82,14.31,72.66,50.07,87.74,141.79,196.98,34.45
1615611600,5,2670.29,16.99,90.48,87.26,101.09,192.28,255.85,42.05
1615615200,5,3044.13,10.95,100.08,185.97,111.58,269.86,340.39,43.57
1615618800,5,2803.8,5.14,78.14,320.44,100.14,337.02,413.21,33.95
